Internal ID Number,Name,Constellation,Bayer,HIP,TYC,HD,_RAJ2000,_DEJ2000,V,B-V
Str_Lep_00000205,,Lepus,eps Lep,23685.0,5913  1374 1,32887.0,76.3652571769,-22.3710328192,3.18,1.47
Str_Pup_00000206,,Puppis,nu. Pup,31685.0,7626  2203 1,47670.0,99.44029734959999,-43.1959400447,3.18,-0.098
Str_Cir_00000207,,Circinus,alf Cir,71908.0,9015  1445 1,128898.0,220.6267830745,-64.9751481237,3.18,0.269
Str_Ori_00000208,Tabit,Orion,pi.03 Ori,22449.0,96  1462 1,30652.0,72.4600529093,6.9612953936,3.19,0.474
Str_Oph_00000209,,Ophiucus,kap Oph,83000.0,979  2198 1,153210.0,254.41706844490002,9.3750303745,3.19,1.158
Str_Sco_00000210,Fuyue,Scorpius,G Sco,87261.0,7389  2159 1,161892.0,267.4645073641,-37.043310929899995,3.19,1.1909999999999998
Str_Cyg_00000211,,Cygnus,zet Cyg,104732.0,2702  2764 1,202109.0,318.2341082672,30.2269156122,3.2,0.99
Str_Cep_00000212,Errai,Cepheus,gam Cep,116727.0,4606  3584 1,222404.0,354.8368855936,77.632270212,3.22,1.036
Str_Eri_00000213,Acamar,Eridanus,the01 Eri,13847.0,7563  1016 1,18622.0,44.565318352700004,-40.3046833113,3.22,0.156
Str_Lup_00000214,,Lupus,del Lup,75141.0,7839  2803 1,136298.0,230.34300533110002,-40.647521053,3.22,-0.201
Str_Cep_00000215,Alfirk,Cepheus,bet Cep,106032.0,4465  2643 1,205021.0,322.1650260773,70.5607212391,3.23,-0.207
Str_Oph_00000216,Yed Posterior,Ophiucus,eps Oph,79882.0,5042   999 1,146791.0,244.58037680490003,-4.6925039636,3.24,0.969
Str_Lyr_00000217,Sulafat,Lyra,gam Lyr,93194.0,2643  3346 1,176437.0,284.7359225029,32.6895541353,3.25,-0.036000000000000004
Str_Ser_00000218,,Serpens,eta Ser,89962.0,5102   416 1,168723.0,275.3275046628,-2.8988147906,3.25,0.943
Str_Aql_00000219,,Aquila,the Aql,99473.0,5161  2682 1,191692.0,302.8261868566,-0.821462995,3.25,-0.047
Str_Pic_00000220,,Pictor,alf Pic,32607.0,8899  2202 1,50241.0,102.04764257309999,-61.9414014341,3.25,0.229
Str_Hya_00000221,,Hydra,pi. Hya,68895.0,6738  1381 1,123123.0,211.5929023838,-26.6823598361,3.26,1.116
Str_Oph_00000222,,Ophiucus,the Oph,84970.0,6829   577 1,157056.0,260.5024043401,-24.999544615,3.26,-0.187
Str_Pup_00000223,,Puppis,sig Pup,36377.0,7655  2687 1,59717.0,112.30762498840001,-43.3014197029,3.26,1.509
Str_Dor_00000224,,Dorado,alf Dor,21281.0,8512  2115 1,29305.0,68.499067713,-55.0450121617,3.26,-0.079
Str_Hyi_00000225,,Hydrus,gam Hyi,17678.0,9159  1634 1,24512.0,56.8097486833,-74.2389676598,3.26,1.5930000000000002
Str_And_00000226,,Andromeda,del And,3092.0,2275  1753 1,3627.0,9.8319854864,30.8610242787,3.27,1.2819999999999998
Str_Aqr_00000227,Skat,Aquarius,del Aqr,113136.0,6387  1382 1,216627.0,343.662541042,-15.820831316600001,3.27,0.075
Str_Lib_00000228,Brachium,Libra,sig Lib,73714.0,6752  1455 1,133216.0,226.0175655864,-25.281967359299998,3.28,1.621
Str_Lep_00000229,,Lepus,mu. Lep,24305.0,5902  1721 1,33904.0,78.2329219511,-16.2054736691,3.29,-0.095
Str_Gem_00000230,Propus,Gemini,eta Gem,29655.0,1877  1716 1,42995.0,93.7194022803,22.5067735152,3.3,1.56
Str_UMa_00000231,Megrez,Ursa Major,del UMa,59774.0,3837  1070 1,106591.0,183.85648778740003,57.0326201342,3.3,0.092
Str_Dra_00000232,Edasich,Draco,iot Dra,75458.0,3875  1620 1,137759.0,231.2324089786,58.966067756099996,3.3,1.176
Str_Car_00000233,,Carina,ome Car,50099.0,9214  2842 1,89080.0,153.4342477606,-70.0379077357,3.3,-0.07
Str_Oph_00000234,,Ophiucus,nu. Oph,88048.0,5678   956 1,163917.0,269.7566204313,-9.7736338681,3.32,1.003
Str_Sgr_00000235,,Sagittarius,tau Sgr,93864.0,6881  1777 1,177716.0,286.7350486775,-27.6704204919,3.32,1.179
Str_Sco_00000236,,Scorpius,eta Sco,84143.0,7882   569 1,155203.0,258.0383001068,-43.239197331599996,3.32,0.426
Str_Phe_00000237,,Phoenix,bet Phe,5165.0,8032  1228 1,6595.0,16.5211321956,-46.7184437938,3.32,0.89
Str_Ara_00000238,,Ara,gam Ara,85267.0,8736  3857 1,157246.0,261.3485869227,-56.377733451400005,3.32,-0.141
Str_Leo_00000239,Chertan,Leo,the Leo,54879.0,1437  2847 1,97633.0,168.5600182469,15.4295702169,3.33,0.012
Str_Pup_00000240,Azmidi,Puppis,ksi Pup,38170.0,6557  4522 1,63700.0,117.3235604443,-24.859797225,3.33,1.227
Str_Gem_00000241,Alzirr,Gemini,ksi Gem,32362.0,754  2356 1,48737.0,101.3223498231,12.895591762899999,3.34,0.457
Str_Cep_00000242,,Cepheus,zet Cep,109492.0,3981  1590 1,210745.0,332.7136505427,58.20125744470001,3.34,1.5619999999999998
Str_Ret_00000243,,Reticulum,alf Ret,19780.0,8869  2461 1,27256.0,63.606167360600004,-62.473859383500006,3.34,0.906
Str_Cas_00000244,Segin,Cassiopeia,eps Cas,8886.0,4036  2834 1,11415.0,28.5988679951,63.670102899899994,3.35,-0.129
Str_UMa_00000245,Muscida,Ursa Major,omi UMa,41704.0,4127  2431 1,71369.0,127.56611959450001,60.7181665878,3.36,0.847
Str_Aql_00000246,,Aquila,del Aql,95501.0,469  6227 1,182640.0,291.3745303093,3.1148421798,3.37,0.32299999999999995
Str_Her_00000247,Rasalgethi,Hercules,alf01 Her,84345.0,990  2133 1,156014.0,258.66191825,14.39024434,3.37,1.276
Str_Car_00000248,,Carina,q Car,50371.0,8943  3447 1,89388.0,154.27072978700002,-61.3323052105,3.37,1.538
Str_Car_00000249,,Carina,p Car,51576.0,8956  4324 1,91465.0,158.00607819299998,-61.685338611899994,3.37,-0.094
Str_Vir_00000250,Heze,Virgo,zet Vir,66249.0,4966  1366 1,118098.0,203.6732915009,-0.5958260883,3.38,0.128
Str_Lup_00000251,,Lupus,eps Lup,75264.0,7847  2505 1,136504.0,230.6702965991,-44.6896202958,3.38,-0.175
Str_Ori_00000252,,Orion,eta Ori,25281.0,4757  1588 1,35411.0,81.1191630933,-2.3971797544,3.39,-0.171
Str_Hya_00000253,Ashlesha,Hydra,eps Hya,43109.0,224  1333 1,74874.0,131.6938278044,6.4187943197,3.4,0.687
Str_Cen_00000254,,Centaurus,nu. Cen,67464.0,7797  2744 1,120307.0,207.3761638816,-41.6877166311,3.4,-0.206
Str_Tau_00000255,Chamukuy,Taurus,the02 Tau,20894.0,1265  1172 1,28319.0,67.16558226069999,15.870878511199999,3.41,0.2
Str_Per_00000256,,Perseus,rho Per,14354.0,2847  1572 1,19058.0,46.294144240200005,38.8402799485,3.41,1.497
Str_Lup_00000257,,Lupus,zet Lup,74395.0,8306  3362 1,134505.0,228.0712315454,-52.09923695720001,3.41,0.918
Str_Vir_00000258,Minelauva,Virgo,del Vir,63090.0,294  1032 1,112300.0,193.90085392810002,3.3974773315,3.42,1.501
Str_Tau_00000259,,Taurus,lam Tau,18724.0,662  1546 1,25204.0,60.170072191,12.490365864700001,3.42,-0.103
Str_Peg_00000260,Homam,Pegasus,zet Peg,112029.0,1155  2187 1,214923.0,340.36550310490003,10.831357844400001,3.42,-0.073
Str_Tri_00000261,Mothallah,Triangulum,alf Tri,8796.0,1763  3028 1,11443.0,28.270447372,29.578826734699998,3.42,0.4920000000000001
Str_Her_00000262,,Hercules,mu. Her,86974.0,2085  3062 1,161797.0,266.6146898363,27.7206770124,3.42,0.752
Str_Cep_00000263,,Cepheus,eta Cep,102422.0,4246  1967 1,198149.0,311.3223899387,61.8387911076,3.42,0.917
Str_Pav_00000264,,Pavo,bet Pav,102395.0,9112  1605 1,197051.0,311.23956557869997,-66.2032157256,3.42,0.175
Str_Lup_00000265,,Lupus,eta Lup,78384.0,7851  1814 1,143118.0,240.0305242649,-38.396702159200004,3.43,-0.207
Str_Car_00000266,,Carina,a Car,45080.0,8595  3311 1,79351.0,137.7420275884,-58.9669003272,3.43,-0.173
Str_Leo_00000267,Adhafera,Leo,zet Leo,50335.0,1969  1261 1,89025.0,154.1725600149,23.4173093317,3.44,0.318
Str_UMa_00000268,Tania Borealis,Ursa Major,lam UMa,50372.0,3007  1286 1,89021.0,154.274112225,42.914354980700004,3.44,0.045
Str_Aql_00000269,,Aquila,lam Aql,93805.0,5136  2357 1,177756.0,286.56224089209996,-4.8825515525,3.44,-0.079
Str_Phe_00000270,,Phoenix,gam Phe,6867.0,7547  1134 1,9053.0,22.0913374216,-43.3182407772,3.44,1.555
Str_Cas_00000271,Achird,Cassiopeia,eta Cas,3821.0,3663  2669 1,4614.0,12.2761777362,57.8151894523,3.46,0.58
Str_Cet_00000272,,Cetus,eta Cet,5364.0,5273  2657 1,6805.0,17.1474601611,-10.182265756,3.46,1.165
Str_Car_00000273,,Carina,chi Car,38827.0,8553  2883 1,65575.0,119.19464324489999,-52.9823534441,3.46,-0.162
Str_Boo_00000274,,Boötes,del Boo,74666.0,2566  1639 1,135722.0,228.87567956659998,33.314828409200004,3.47,0.954
Str_CMa_00000275,Unurgunite,Canis Major,sig CMa,33856.0,6531  3793 1,52877.0,105.4297761558,-27.93482504,3.47,1.726
Str_Cen_00000276,,Centaurus,mu. Cen,67472.0,7797  2743 1,120324.0,207.40411432369999,-42.4737355977,3.47,-0.188
Str_Boo_00000277,Nekkar,Boötes,bet Boo,73555.0,3047  1258 1,133208.0,225.4865049882,40.3905633741,3.48,0.952
Str_Her_00000278,,Hercules,eta Her,81833.0,3070  1595 1,150997.0,250.7240165549,38.9222552719,3.48,0.917
Str_UMa_00000279,Alula Borealis,Ursa Major,nu. UMa,55219.0,2520  2631 1,98262.0,169.6197337961,33.0943129558,3.49,1.406
Str_Cet_00000280,,Cetus,tau Cet,8102.0,5855  2292 1,,26.02136441,-15.93955597,3.49,
Str_Tel_00000281,,Telescopium,alf Tel,90422.0,8359  3650 1,169467.0,276.7434063261,-45.968454433599995,3.49,-0.16
Str_Gru_00000282,,Grus,eps Gru,112623.0,8453  1499 1,215789.0,342.13874862349996,-51.3168700992,3.49,0.094
Str_Cep_00000283,,Cepheus,iot Cep,112724.0,4277  1102 1,216228.0,342.4200613674,66.20041398859999,3.5,1.052
Str_Sge_00000284,,Sagitta,gam Sge,98337.0,1624  3414 1,189319.0,299.6892774154,19.4921516633,3.51,1.557
Str_Peg_00000285,Sadalbari,Pegasus,mu. Peg,112748.0,2225  1821 1,216131.0,342.5008066752,24.6015741992,3.51,0.928
Str_Cnc_00000286,Tarf,Cancer,bet Cnc,40526.0,794  1622 1,69267.0,124.1288399532,9.185544569700001,3.52,1.483
Str_Leo_00000287,,Leo,eta Leo,49583.0,1412  1695 1,87737.0,151.8331231518,16.7626691028,3.52,-0.029
Str_Lyr_00000288,Sheliak,Lyra,bet Lyr,92420.0,2642  2929 1,174638.0,282.5199864025,33.3626727567,3.52,0.0
Str_Peg_00000289,Biham,Pegasus,the Peg,109427.0,565  1999 1,210418.0,332.5499306085,6.1978592573,3.53,0.08900000000000001
Str_Leo_00000290,Subra,Leo,omi Leo,47508.0,821  2130 1,83808.0,145.2876317635,9.8923071656,3.53,0.505
Str_Eri_00000291,,Eridanus,del Eri,17378.0,5303  1320 1,23249.0,55.8120933653,-9.7633929933,3.53,0.927
Str_Sgr_00000292,,Sagittarius,ksi02 Sgr,93085.0,6294  2507 1,175775.0,284.43251536630004,-21.106650866099997,3.53,1.18
Str_CMa_00000293,,Canis Major,kap CMa,32759.0,7092  2576 1,50013.0,102.46025090379999,-32.5084716383,3.53,-0.118
Str_Tau_00000294,Ain,Taurus,eps Tau,20889.0,1273  1104 1,28305.0,67.1541659215,19.1804321945,3.54,1.014
Str_Gem_00000295,Wasat,Gemini,del Gem,35550.0,1359  2672 1,56986.0,110.0307097282,21.9823057808,3.54,0.343
Str_Ser_00000296,,Serpens,ksi Ser,86263.0,6248  1369 1,159876.0,264.3966724983,-15.398553431099998,3.54,0.279
Str_Hya_00000297,,Hydra,ksi Hya,56343.0,7216  1261 1,100407.0,173.2504800912,-31.857631223000002,3.54,0.944
Str_Vel_00000298,,Vela,phi Vel,48774.0,8602  2024 1,86440.0,149.2155969278,-54.567783408900006,3.54,-0.095
Str_Ori_00000299,Meissa,Orion,lam Ori,26207.0,705  2400 1,36861.0,83.78445102,9.93415695,3.55,-0.18
Str_Ser_00000300,,Serpens,mu. Ser,77516.0,5022   936 1,141513.0,237.405035622,-3.4302169672,3.55,-0.021
Str_Cet_00000301,,Cetus,iot Cet,1562.0,5261  1084 1,1522.0,4.856976265,-8.823921071900001,3.55,1.214
Str_Lep_00000302,,Lepus,zet Lep,27288.0,5359  1778 1,38678.0,86.73892391950001,-14.8219483192,3.55,0.113
Str_Eri_00000303,,Eridanus,phi Eri,10602.0,8055  1270 1,14228.0,34.1274395761,-51.5121647717,3.55,-0.099
Str_Lup_00000304,,Lupus,iot Lup,69996.0,8277  3277 1,125238.0,214.85092093330002,-46.0580891403,3.55,-0.16699999999999998
Str_Pav_00000305,,Pavo,del Pav,99240.0,9098  1918 1,,302.17441713,-66.17932101,3.55,
Str_Eri_00000306,,Eridanus,ups04 Eri,20042.0,7040  1534 1,27376.0,64.473591586,-33.7983462171,3.56,-0.098
Str_Lup_00000307,,Lupus,phi01 Lup,75177.0,7325  1691 1,136422.0,230.4515366079,-36.2613752083,3.56,1.528
Str_Sco_00000308,Pipirima,Scorpius,mu.02 Sco,82545.0,7868  1820 1,151985.0,253.08394380509998,-38.0175424528,3.56,-0.193
Str_Cet_00000309,Kaffaljidhma,Cetus,gam Cet,12706.0,50  1721 1,16970.0,40.82552106,3.23617326,3.57,0.095
Str_Gem_00000310,,Gemini,kap Gem,37740.0,1916  2156 1,62345.0,116.11195091,24.39814565,3.57,0.939
Str_Boo_00000311,,Boötes,rho Boo,71053.0,2553  1140 1,127665.0,217.95745537439998,30.3714329644,3.57,1.3
Str_Dra_00000312,,Draco,chi Dra,89937.0,4437  1491 1,170153.0,275.263968904,72.7328032525,3.57,0.507
Str_Crt_00000313,,Crater,del Crt,55282.0,5514  1423 1,98430.0,169.83520248760001,-14.778544795899998,3.57,1.114
Str_Gem_00000314,,Gemini,lam Gem,35350.0,1346  1396 1,56537.0,109.52324430040001,16.5403734297,3.58,0.114
Str_UMa_00000315,Alkaphrah,Ursa Major,kap UMa,44471.0,3424  1626 1,77327.0,135.9063675726,47.15652027300001,3.58,0.004
Str_Cap_00000316,Algedi,Capricornus,alf02 Cap,100064.0,5749  2530 1,192947.0,304.5135764121,-12.5448517683,3.58,0.946
Str_And_00000317,Nembus,Andromeda,And,7607.0,3282  2271 1,9927.0,24.498141248400003,48.62820426840001,3.59,1.281
Str_Vel_00000318,,Vela,psi Vel,46651.0,7696  2620 1,82434.0,142.6749467905,-40.466802710100005,3.59,0.35700000000000004
Str_Cru_00000319,Ginan,Crux,eps Cru,60260.0,8975  4125 1,107446.0,185.3400409557,-60.401143466499995,3.59,1.395
Str_Pav_00000320,,Pavo,eta Pav,86929.0,9062  3615 1,160635.0,266.4332560368,-64.723865543,3.59,1.185
Str_Vir_00000321,Zavijava,Virgo,bet Vir,57757.0,273   924 1,102870.0,177.6738220229,1.7647135213999998,3.6,0.56
Str_Ori_00000322,,Orion,tau Ori,24674.0,4764  1639 1,34503.0,79.4016210088,-6.8444094333,3.6,-0.11
Str_Lep_00000323,,Lepus,gam Lep,27072.0,5930  2197 1,38393.0,86.1157777575,-22.4483803034,3.6,0.495
Str_Lib_00000324,,Libra,ups Lib,76470.0,6776  1590 1,139063.0,234.2560429533,-28.1350843111,3.6,1.385
Str_Vel_00000325,,Vela,omi Vel,42536.0,8569  4018 1,74195.0,130.0732708077,-52.9218842077,3.6,-0.159
Str_Ara_00000326,,Ara,del Ara,85727.0,9053  4118 1,158094.0,262.7746310954,-60.683848446099994,3.6,-0.09
Str_Tau_00000327,,Taurus,omi Tau,15900.0,650  1471 1,21120.0,51.2033236392,9.02886315,3.61,0.8909999999999999
Str_Gem_00000328,,Gemini,the Gem,33018.0,2444  1113 1,50019.0,103.19724005040001,33.961263341700004,3.61,0.117
Str_Cet_00000329,,Cetus,the Cet,6537.0,5274  1984 1,8512.0,21.0058604576,-8.1832571411,3.61,1.06
Str_Hya_00000330,,Hydra,lam Hya,49841.0,5485  1310 1,88284.0,152.6470152869,-12.3540878846,3.61,1.013
Str_Sco_00000331,,Scorpius,zet02 Sco,82729.0,7876  2871 1,152334.0,253.64587174049998,-42.3613354696,3.61,1.392
Str_Mus_00000332,,Musca,del Mus,63613.0,9249  2380 1,112985.0,195.5677128168,-71.548848933,3.61,1.189
Str_Ari_00000333,Bharani,Aries,c Ari,13209.0,1789  1490 1,17573.0,42.4959688661,27.2605115252,3.62,-0.095
Str_Pup_00000334,,Puppis,c Pup,37819.0,7645  3246 1,63032.0,116.3137340207,-37.9685746258,3.62,1.69
Str_Del_00000335,Rotanev,Delphinus,bet Del,101769.0,1100  1720 1,196524.0,309.387251951,14.5950864423,3.63,0.456
Str_Psc_00000336,Alpherg,Pisces,eta Psc,7097.0,1198  1597 1,9270.0,22.870867259,15.345826113,3.63,0.969
Str_Tau_00000337,Atlas,Taurus,Tau,17847.0,1800  2203 1,23850.0,57.2905841097,24.053410446100006,3.63,-0.077
Str_Sgr_00000338,Alnasl,Sagittarius,gam Sgr,88635.0,7391  2710 1,165135.0,271.4520376996,-30.4240934146,3.63,
Str_Mus_00000339,,Musca,lam Mus,57363.0,8985  3045 1,102249.0,176.4017554431,-66.728769763,3.63,0.173
Str_And_00000340,,Andromeda,omi And,113726.0,3224  3434 1,217675.0,345.480274437,42.3259775147,3.64,-0.085
Str_Tau_00000341,Prima Hyadum,Taurus,gam Tau,20205.0,1264  1009 1,27371.0,64.9483106051,15.6276414243,3.65,0.983
Str_UMa_00000342,,Ursa Major,h UMa,46733.0,4139  1304 1,81937.0,142.8821102567,63.0618539222,3.65,0.34600000000000003
Str_Dra_00000343,Thuban,Draco,alf Dra,68756.0,4174  1262 1,123299.0,211.0973042257,64.3758572008,3.65,-0.032
Str_Ind_00000344,,Indus,bet Ind,103227.0,8804  1375 1,198700.0,313.7025062963,-58.4541622364,3.65,1.248
Str_Ser_00000345,,Serpens,bet Ser,77233.0,1495  1994 1,141003.0,236.54688777290002,15.4218327905,3.66,0.073
Str_CrB_00000346,Nusakan,Corona Borealis,bet CrB,75695.0,2032  1605 1,137909.0,231.95725787889998,29.1057249562,3.66,0.308
Str_Lib_00000347,,Libra,tau Lib,76600.0,6789  1800 1,139365.0,234.6640441836,-29.7777571325,3.66,-0.159
Str_Ara_00000348,,Ara,the Ara,88714.0,8365  1698 1,165024.0,271.6577895528,-50.0914822544,3.67,-0.103
Str_Ori_00000349,,Orion,pi.04 Ori,22549.0,92  2345 1,30836.0,72.80151832600001,5.6051117322,3.68,-0.159
Str_Cas_00000350,Fulu,Cassiopeia,zet Cas,2920.0,3654  2132 1,3360.0,9.242850995700001,53.896909175,3.68,-0.19
Str_Cap_00000351,Nashira,Capricornus,gam Cap,106985.0,6362  1078 1,206088.0,325.02274174720003,-16.6623115814,3.68,0.34
Str_Aqr_00000352,,Aquarius,c02 Aqr,114341.0,6401  1355 1,218594.0,347.36166340410006,-21.1724061199,3.68,1.217
Str_Pyx_00000353,,Pyxis,alf Pyx,42828.0,7141  2725 1,74575.0,130.8980797694,-33.1863876644,3.69,-0.174
Str_Car_00000354,,Carina,l Car,47854.0,8946  3219 1,84810.0,146.3117203741,-62.5078961047,3.69,1.281
Str_Psc_00000355,,Pisces,gam Psc,114971.0,580  1884 1,,349.28955677,3.28224524,3.7,
Str_Her_00000356,,Hercules,ksi Her,87933.0,2102  2772 1,163993.0,269.4411879239,29.247877138699998,3.7,0.927
Str_UMa_00000357,Taiyangshou,Ursa Major,chi UMa,57399.0,3452  2140 1,102224.0,176.51256845900002,47.77940093260001,3.7,1.192
Str_Ori_00000358,,Orion,pi.05 Ori,22797.0,89  2558 1,31237.0,73.56289241479999,2.4406652536,3.71,-0.173
Str_Ser_00000359,,Serpens,eps Ser,77622.0,360  1226 1,141795.0,237.70402537220002,4.4777384591,3.71,0.154
Str_Tau_00000360,Electra,Taurus,Tau,17499.0,1799  1441 1,23302.0,56.2189190627,24.1133502194,3.71,-0.097
Str_Cyg_00000361,,Cygnus,ksi Cyg,104060.0,3180  2696 1,200905.0,316.2327554735,43.9278608822,3.71,1.616
Str_Aql_00000362,Alshain,Aquila,bet Aql,98036.0,493  3355 1,188512.0,298.8283135386,6.4067898213999985,3.72,0.853
Str_Oph_00000363,,Ophiucus,Oph,88771.0,1012  1661 1,165777.0,271.8374294314,9.5638497627,3.72,0.149
Str_Lep_00000364,,Lepus,eta Lep,28103.0,5360  1370 1,40136.0,89.10120804889999,-14.1676990166,3.72,0.333
Str_Pup_00000365,,Puppis,a Pup,38414.0,7650  3052 1,64440.0,118.0543108799,-40.5757823853,3.72,1.022
Str_Eri_00000366,,Eridanus,chi Eri,9007.0,8047  1321 1,11937.0,28.989478845,-51.6088841729,3.72,0.847
Str_Vir_00000367,,Virgo,Vir,72220.0,326  1426 1,130109.0,221.5621988261,1.8928836055,3.73,0.002
Str_Tau_00000368,,Taurus,ksi Tau,16083.0,650  1469 1,21364.0,51.7923183858,9.732691005,3.73,-0.067
Str_Aur_00000369,,Auriga,del Aur,28358.0,3750  1042 1,40035.0,89.8818052077,54.28464878729999,3.73,1.011
Str_Ori_00000370,Alnitak,Orion,zet Ori,26727.0,4771  1188 2,,85.18987374,-1.94320577,3.73,-0.177
Str_Cet_00000371,Baten Kaitos,Cetus,zet Cet,8645.0,5278  2437 1,11353.0,27.8651391938,-10.3350319439,3.73,1.131
Str_Eri_00000372,Ran,Eridanus,eps Eri,16537.0,5296  1533 1,22049.0,53.232694351400006,-9.4582518358,3.73,0.8909999999999999
Str_Her_00000373,,Hercules,gam Her,80170.0,1513  1261 1,147547.0,245.4800651866,19.1531304389,3.74,0.292
Str_Cyg_00000374,,Cygnus,tau Cyg,104887.0,3169  3876 1,202444.0,318.6978718609,38.0453395966,3.74,0.404
Str_Dra_00000375,Grumium,Draco,ksi Dra,87585.0,3910  1710 1,163588.0,268.3822043651,56.8726452685,3.74,1.18
Str_Eri_00000376,,Eridanus,tau04 Eri,15474.0,5878  1292 1,20720.0,49.879171668199994,-21.757870691599997,3.74,1.5519999999999998
Str_Oct_00000377,,Octans,nu. Oct,107089.0,9478  1483 1,205478.0,325.36937429709997,-77.3900188492,3.74,1.004
Str_Oph_00000378,,Ophiucus,gam Oph,87108.0,420  1962 1,161868.0,266.9731670548,2.7072724356,3.75,0.047
Str_Aqr_00000379,,Aquarius,lam Aqr,112961.0,5813  1406 1,216386.0,343.1536438096,-7.5795960497,3.75,1.595
Str_Cap_00000380,,Capricornus,zet Cap,105881.0,6372  1278 1,204075.0,321.66677654169996,-22.411337689699998,3.75,0.998
Str_Vel_00000381,,Vela,c Vel,44511.0,8169  1192 1,78004.0,136.0386803232,-47.0977215729,3.75,1.1909999999999998
Str_Tau_00000382,Secunda Hyadum,Taurus,del Tau,20455.0,1268  1267 1,27697.0,65.7337087728,17.5425260273,3.76,0.989
Str_Aur_00000383,Saclateni,Auriga,zet Aur,23453.0,2899  2236 1,32068.0,75.6195313578,41.0758406267,3.76,1.152
Str_Per_00000384,Miram,Perseus,eta Per,13268.0,3704  1332 1,17506.0,42.6741980145,55.8954914203,3.76,1.651
Str_Ara_00000385,,Ara,eta Ara,82363.0,8725  3067 1,151249.0,252.4464681248,-59.041378342899996,3.76,1.565
Str_Dor_00000386,,Dorado,bet Dor,26069.0,8883  1641 1,37350.0,83.40634292909999,-62.489825601099994,3.76,0.807
Str_Vol_00000387,,Volans,gam02 Vol,34481.0,9182  1411 1,55865.0,107.1869585306,-70.4989278871,3.76,1.022
Str_Peg_00000388,,Pegasus,iot Peg,109176.0,2208  2471 1,210027.0,331.7527485962,25.345122731799997,3.77,0.444
Str_Cyg_00000389,,Cygnus,iot Cyg,95853.0,3555  2112 1,184006.0,292.42649701610003,51.729783106899994,3.77,0.156
Str_Aqr_00000390,Albali,Aquarius,eps Aqr,102618.0,5760  1997 1,198001.0,311.9189844736,-9.4957858678,3.77,0.012
Str_Sgr_00000391,,Sagittarius,omi Sgr,93683.0,6295  2492 1,177241.0,286.1707515104,-21.741492069299998,3.77,1.023
Str_Vol_00000392,,Volans,bet Vol,41312.0,8937  2820 1,71878.0,126.43415621940001,-66.1368887221,3.77,1.131
Str_Del_00000393,Sualocin,Delphinus,alf Del,101958.0,1633  2442 1,196867.0,309.90952940200003,15.9120831997,3.78,-0.047
Str_Per_00000394,,Perseus,nu. Per,17529.0,2871  2573 1,23230.0,56.2984772609,42.5785554805,3.78,0.441
Str_Lac_00000395,,Lacerta,alf Lac,111169.0,3628  3193 1,213558.0,337.8229229352,50.2824858472,3.78,0.028
Str_UMa_00000396,,Ursa Major,ups UMa,48319.0,3820  1522 1,84999.0,147.7473233942,59.038738171700004,3.78,0.309
Str_Lep_00000397,,Lepus,del Lep,27654.0,5930  2195 1,39364.0,87.8304137727,-20.879098125,3.78,0.977
Str_Boo_00000398,,Boötes,zet Boo,71795.0,917  1471 1,,220.287192265,13.7283731036,3.79,0.054000000000000006
Str_Gem_00000399,,Gemini,iot Gem,36046.0,1918  2339 1,58207.0,111.4316684025,27.7980845466,3.79,1.024
Str_LMi_00000400,Praecipua,Leo Minor,LMi,53229.0,2521  2271 1,94264.0,163.3279274641,34.214875925,3.79,1.052
Str_Per_00000401,Misam,Perseus,kap Per,14668.0,2859  2274 1,19476.0,47.3740469498,44.8575458379,3.79,0.984
Str_Car_00000402,,Carina,u Car,53253.0,8627  3091 1,94510.0,163.3735545945,-58.8531729753,3.79,0.933
Str_Cyg_00000403,,Cygnus,kap Cyg,94779.0,3920  1971 1,181276.0,289.2757012787,53.3684663945,3.8,0.951
Str_Ori_00000404,,Orion,sig Ori,26549.0,4771  1196 1,37468.0,84.6865274794,-2.6000712358,3.8,-0.223
Str_Her_00000405,,Hercules,iot Her,86414.0,3510  1876 1,160762.0,264.866208672,46.006335185,3.81,-0.16399999999999998
Str_Cyg_00000406,,Cygnus,omi01 Cyg,99675.0,3559  2797 1,192577.0,303.4079371501,46.741335821899995,3.81,1.188
Str_Dra_00000407,Giausar,Draco,lam Dra,56211.0,4392  1805 1,100029.0,172.8509306019,69.3310770576,3.81,1.61
Str_Eri_00000408,Theemin,Eridanus,ups02 Eri,21393.0,7038  1509 1,29291.0,68.8876560971,-30.562339816599998,3.81,0.96
Str_Vel_00000409,,Vela,b Vel,42570.0,8151  5000 1,74180.0,130.1565347166,-46.648749330600005,3.81,0.6629999999999999
